tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554152400306540544,1036490716745277441,messiclear totalcristiano MadridXtra marca Messi never downgrade chelshit,en,20220801T17 09 41 000Z,Twitter iPhone,,0,5,0
1554152354001420289,1433812148111675394,Best wingers time 1 Messi 2 El shaarawy roma boy 3 Salah 4 Gervinho 5 George Best 6 Neymar 7 Giggs 8 KDB national team 9 Mbappe 10 Ronaldinho 25 Zaniolo 26 Figo 871 Fatzard 999 Elanga Pristiano penaldo even rated per,en,20220801T17 09 30 000Z,Twitter iPhone,,0,9,0
1554152347617615873,3090837193,"bryantheicon MythCristiano ShanviMessi Ronaldo league 9 I agree Ronaldo decisive goals Messi goals top 6 prem sides really isn’t talked enough, especially last season ",en,20220801T17 09 29 000Z,Twitter iPhone,,0,1,0
1554152334862831619,1347495634161557504,sg02fitwts Man trained messi cards went 99 max also give possession game points 100 also giving possession game points,en,20220801T17 09 26 000Z,Twitter iPhone,,0,2,0
1554152320916754438,1541876567256735746,Dukie1988 TenHagBalI AlfordBenn Runs like messi,en,20220801T17 09 22 000Z,Twitter iPhone,,0,0,0
1554152313962520576,349351220,goal neymarjr PSGEnglish Thank God messi ,en,20220801T17 09 21 000Z,Twitter Android,,0,0,0
1554152309457821697,1382214411872571394,BavarianMex World Cup legend Ochoa gonna Messi Disney don’t worry,en,20220801T17 09 19 000Z,Twitter iPhone,,0,0,0
1554152308631433216,1050378444041637888,ESPNFC Cr7 tells good things that's reality goes messi ,en,20220801T17 09 19 000Z,Twitter Android,,0,0,0
1554152296120025089,727483258057846784,"messiveeran RonaldoW7 didn’t lose peace, Messi fans laughing stock, he’s helping others understand clown overrated Lol",en,20220801T17 09 16 000Z,Twitter iPhone,,0,3,0
1554152288809373697,912779712656805890,shahabtweetss Messi987fcb last time ronaldo won golden boot messi 27 hes 35,en,20220801T17 09 15 000Z,Twitter Web App,,0,0,0
1554152282614382592,1251550987959091204,CFCMod never saw coming ofcourse hate took best hate MESSI,en,20220801T17 09 13 000Z,Twitter Web App,,0,0,0
1554152265157574656,1135690197570654209,"Olabosipo9 fairlyoddtweet cfcclint ShandilCr7 UtdKeza TenSlag player sees much pressure playing deep buddy Also don’t even defend Messi, blatantly rt tweets slander club legend Sofascore doesn’t give ratings preseason rting tweets fake match ratings Barcaworldwide shameless",en,20220801T17 09 09 000Z,Twitter iPhone,,0,0,0
1554152218290524161,819240057827708930,PSGINT Hhh funny Can't even best player Ligue 1 won't escape Messi n mbappe shadow ,en,20220801T17 08 58 000Z,Twitter Android,,0,5,0
1554152177647734791,1255487225778880515,UTDEhan RickyGodisgreat LFCEmpire VettelAMR Messi ever go Europa league,en,20220801T17 08 48 000Z,Twitter Android,,0,2,0
1554152171188367361,1433062655208538115,BVanerot CFCJanty days ofc Coz way Ronaldo pages used slander Messi disgusting I used keep silent spitting facts think it's slander,en,20220801T17 08 47 000Z,Twitter Android,,0,0,0
1554152155652804609,1339390852435722242,"""Finished Messi"" ",en,20220801T17 08 43 000Z,Twitter Android,,0,0,0
1554152144038764544,749848800,I see Messi potentially winning champions league PSG tbf,en,20220801T17 08 40 000Z,Twitter Android,,0,1,0
1554152111755116544,1481967033537470466,SxreePxcked amitttrmfc Messi isn't scoring assists ,en,20220801T17 08 32 000Z,Twitter Android,,0,0,0
1554152108093472768,1478731557322039303,goal PSGEnglish TeamMessi Could Messi's successes public Cristiano annoyed it,en,20220801T17 08 31 000Z,Twitter Web App,,0,0,0
1554152104796704769,1421642281900134405,KING Leo Messi ,en,20220801T17 08 31 000Z,Twitter Web App,,0,1,0
1554152100464041984,1479214588226727936,"KolliOde TimelineCR7 De gea couldn't stop guys going Europa Back tweet, Messi never runaway responsibilities, Ronaldo stay put Manchester stop chasing clouds Thanks ",en,20220801T17 08 30 000Z,Twitter Web App,,0,0,0
1554152100283949056,1511000481157558278,"alzorfc1 Its always hard judge past present I agree though, CR7/Messi two best that's ever played game ",en,20220801T17 08 30 000Z,Twitter Web App,,0,1,0
1554152024534667270,110828864,TotalCristian0 ESPNFC Messi King played Sunday lie ,en,20220801T17 08 12 000Z,Twitter iPhone,,0,1,0
1554152019971260422,51080524,MM2Role red Messi,en,20220801T17 08 10 000Z,Twitter Web App,,0,0,0
1554151994079977472,1535188705543340033,MessiLover906 hospital,en,20220801T17 08 04 000Z,Twitter iPhone,,0,1,0
1554151941738942466,1271295066447867904,"itarex TimelineCR7 It’s vice versa, Ronaldo greater fan base messi, that’s pessi trending even messi won cup ",en,20220801T17 07 52 000Z,Twitter iPhone,,0,0,0
1554151934491348992,1527250940847341568,buddhaboy372 Ash7 LrrRjay wizznaldo TeamMessi PSGEnglish HHAHAHAH Conversion rate since 2009 Messi scores every 5 19 shots Ronaldo scores every 6 40 shots L ,en,20220801T17 07 50 000Z,Twitter Android,,0,0,0
1554151923674144769,2686188019,alevalpha nocontextfooty Messi dick eater ,en,20220801T17 07 48 000Z,Twitter Android,,0,1,0
1554151906662141952,1329713640870653953,"XVick8 can't compare two elite artists doesn't mean bad started somewhere Neymar level Messi Ronaldo, make bad player",en,20220801T17 07 43 000Z,Twitter Web App,,0,1,0
1554151900018364417,3119331587,BelkaceFCB Finished Messi raked 30 goals season 3 seasons since 2016 standard high,en,20220801T17 07 42 000Z,Twitter Android,,0,0,0
1554151824659304448,764469224358211584,RonaIdoProp Honest thoughts Ronaldo Messi,en,20220801T17 07 24 000Z,Twitter iPhone,,0,0,0
1554151794258825218,968067067088949248,Messi won hatrick ballon d'ors Ronaldo scored first ever UCL hatrick ✍️✍️✍️ ,en,20220801T17 07 17 000Z,Twitter Android,,0,3,0
1554151775187263488,927631686224842752,BarcaUniversal sergisoleMD Jordi alba needs bench old barca players sucks ucl matches messi made shine …,en,20220801T17 07 12 000Z,Twitter iPhone,,0,0,0
1554151743080243200,1132692279158759425,Ash7 UnscriptedRafaV ManCityzensBlue FreddyUTD ErlingRoIe POTY commercial Son Kane whos dont include Messi MVP FINALISSIMA amp SUPER FRANCE ,en,20220801T17 07 04 000Z,Twitter iPhone,,0,0,0
1554151730761404416,2299928669,"Man cannot playmake core football Like I always say, biggest scam world last two decades Messi Vs Ronaldo debate Ronaldo belong class Messi GOATs Messi, Pele, Maradona Top Goal Scorers Muller, CR7, Eusebio etc ",en,20220801T17 07 02 000Z,Twitter iPhone,,0,0,0
1554151703544442880,1231633159478968323,one pic yesterday Messi ✌ ,en,20220801T17 06 55 000Z,Twitter Android,,0,0,0
1554151695210496000,293895857,Messi Ronaldo went Spain Wtf Spain tax system ,en,20220801T17 06 53 000Z,Twitter iPhone,,0,0,0
1554151690131193860,298595875,Messilizer Messi Neymar brilliant ,en,20220801T17 06 52 000Z,Twitter Android,,0,0,0
1554151684288528384,1338460597772402689,"BadFutbolTakes know messi 32 goals scored final games, absolute record, pele 31 mr rejected 20 ",en,20220801T17 06 50 000Z,Twitter iPhone,,0,1,0
1554151579204321281,2417020311,"I got nothing rwandan artists whining much get treated whenever there's international artist involved Better get international stop crying think PSG treat Messi, Mbappe Neymar way treat Gana Gueye",en,20220801T17 06 25 000Z,Twitter Android,,0,0,0
1554151564180443138,228778281,Neymar comps nah Messi ball play herh ,en,20220801T17 06 22 000Z,Twitter iPhone,,1,3,0
1554151561374633984,1402931620055707653,"itsChAhAlShArMa Ilyasfreeman RonaldoW7 TeamCRonaldo he’s pass deflected penalty second goal messi score first goal still trophy goat messi neymar, cry ",en,20220801T17 06 21 000Z,Twitter iPhone,,0,0,0
1554151532341379074,1313210531705163778,I've noticed anytime Messi stocks high Ronaldo fans start playing victim cards starts cherrypicking ESPN posts It's sad cringe ,en,20220801T17 06 14 000Z,Twitter Android,,0,1,0
1554151513802555394,766663977522892800,He say he'd never lose Messi Mbappé ,en,20220801T17 06 10 000Z,Twitter Android,,0,1,0
1554151494701694977,711566394144497664,KumasiSarkodie thinks Messi what,en,20220801T17 06 05 000Z,Twitter iPhone,,0,0,0
1554151416989716481,1048269323381481472,"Lakersallthewa3 fairlyoddtweet cfcclint ShandilCr7 UtdKeza TenSlag I wouldn't defending messi turn 0 pressure cus it'll never happen pressure, messi would still turn rather tham halt attack I'm Ronaldo fan watch football stats way I'll choose de bruyne fernandes ",en,20220801T17 05 47 000Z,Twitter Android,,0,0,0
1554151406004731910,1554150039634812930,One coldest moments history football Messi ,en,20220801T17 05 44 000Z,Twitter iPhone,,1,6,0
1554151405384077312,1040677418527326208,ConorSm14393183 MessiMagic611 ALD1878x McKenny02 knob ones whores sucking,en,20220801T17 05 44 000Z,Twitter iPhone,,0,0,0
1554151383837843457,1387097682662019238,"CR7junction07 akshatxmessi ShanXMessi UEFA CONMEBOL considered ir official FIFA didnt didnt organize FIFA considers U20 World Cup official, congratulations Messi Ford tour World Cup",en,20220801T17 05 39 000Z,Twitter Android,,0,0,0
1554151368453410816,1470041341153349638,sire4400 TimelineCR7 context like man revise post Juve Barca back last met know last goat debate ended who's favour know Messi great player mine many people openion cr7 outstands greatest,en,20220801T17 05 35 000Z,Twitter Android,,0,4,0
1554151347032924164,1403428439739219969,AdebolanleOkub1 Rudmudgad KoushanM buddhaboy372 PessiTales Still doesn’t change fact lost It’s like messi good history Liverpool ,en,20220801T17 05 30 000Z,Twitter iPhone,,0,1,0
1554151345749475331,1243933009579040768,ShounakBh10 BarcaBuzz Benayadachraf make public move silent money get deal done gets Messi fans back watching Barca games now,en,20220801T17 05 30 000Z,Twitter iPhone,,0,0,0
1554151337151328256,2178195330,"TeamCRonaldo espn messi's payroll , must forget hate fuels ronaldo perform even better, let hate come he's getting stronger",en,20220801T17 05 28 000Z,Twitter Web App,,0,2,0
1554151331371393027,1468477981362655237,"bensandbach2003 MythCristiano ShanviMessi idk though, might biased towards Messi stayed one league 17 years Ronaldo way decisive goals career Messi though",en,20220801T17 05 26 000Z,Twitter Android,,0,1,0
1554151321875255296,1113420608883253250,commonW amitttrmfc Messi faced prem's top six owned well,en,20220801T17 05 24 000Z,Twitter Android,,0,12,0
1554151259015417856,1172339201552969729,"anon79395 MythCristiano WedressiPxcked BistroBoots Footyknowit cr7raprhymes ESPNFC Bro Messi injured 100% last season, ridiculous excuse",en,20220801T17 05 09 000Z,Twitter iPhone,,0,0,0
1554151239071531012,3576727697,MusaliaMudavadi exactly President says fake Messi,en,20220801T17 05 04 000Z,Twitter Android,,0,0,0
1554151234193526788,963231286398734336,"scleary52 ESPNFC Bro also consider fact Eder scored winning goal Euro Fair enough Ronaldo got injured u make argument hadn’t would scored, that’s based hypothetical Messi carried Argentina 2014 WC lost ",en,20220801T17 05 03 000Z,Twitter iPhone,,0,0,0
1554151178900242432,1374897848664219649,akbb1998 Art86708332 GoatL7 Messilizer They're better Messi tho it's like Henry gonna bench lewa,en,20220801T17 04 50 000Z,Twitter Android,,0,1,0
1554151157853032448,1513198637416951817,brfootball Messi PSG playing,en,20220801T17 04 45 000Z,Twitter iPhone,,0,0,0
1554151137317715969,336568483,ArtemisPhoenixx WoolleyWanderer sportbible Messi clear everyone equal ,en,20220801T17 04 40 000Z,Twitter iPhone,,0,2,0
1554151116157378561,1546501946395312129,FabrizioRomano Here’s Messi’s mix tape 1 I’m Fraud 2 I Need Ft Xavi amp Iniesta 3 Thank Sepp Blatter 4 Rejected Ft Laporta 5 New Challenge Ft Ligue 1 6 Living In Box Ft Penalty Spot 7 Ghostman 8 Give Eibar 9 Robbery Ft Ballon d'Or 10 Bottling ,en,20220801T17 04 35 000Z,Twitter Web App,,0,2,0
1554151052685053952,1420104711844372481,UTDxGoat FabrizioRomano Messi gt family tree,en,20220801T17 04 20 000Z,Twitter iPhone,,0,4,0
1554151047056293888,1339720021560479745,JackOrt37815739 Arvviiinn footbaIItheory messi this,en,20220801T17 04 19 000Z,Twitter iPhone,,0,6,0
1554150998763048962,1510861231007350784,"h0rm0natt0ressi FriendlyDIVER buddhaboy372 joblessnaldo fapping ronaldo old plays, messi stans enjoying latest plays",en,20220801T17 04 07 000Z,Twitter Android,,0,0,0
1554150964906848256,1540604662100791296,Leo messi going Ballod'or season ,en,20220801T17 03 59 000Z,Twitter Android,,0,2,0
1554150963753193472,4142134829,FabrizioRomano Lionel Messi Broken scoring record 12 years Won top 5 league title 4 years Won UCL 7 years Scored UCL final 11 years Scored Hattrick major tournaments time scored 6 goals last season he’s supposedly top 5 time,en,20220801T17 03 59 000Z,Twitter iPhone,,1,33,0
1554150949916377088,1225065351337013248,4vermadridista espn messi's alt insta twitter acc u shocked lmao,en,20220801T17 03 55 000Z,Twitter Web App,,0,2,0
1554150944753225729,1519347071723401217,Do Think Messi Go Barca PSG want renew contract amid barcelona return rumor Xavi Laporta Show Interest Bringing back Messi Think best player Barcelona's history deserves better farewell,en,20220801T17 03 54 000Z,Twitter Android,,0,0,0
1554150943599501314,1403739549390589952,"usmntfan7 WilliamsBob75 Yeah, I guess you’re club big isn’t really option competitive seems insane, like would fallout losing Messi, COVID, still seem unaddressed issues like Pique, Busquets, Alba making much",en,20220801T17 03 54 000Z,Twitter iPhone,,0,0,0
1554150936955604992,1509573157077757953,fxmessi He's part furniture sadly,en,20220801T17 03 52 000Z,Twitter Android,,0,0,0
1554150935693230085,706457310219128832,sire4400 TimelineCR7 Psg messi without mbappe neymar wouldnt even europe shush,en,20220801T17 03 52 000Z,Twitter Android,,0,6,0
1554150892592578562,3717327855,Barcelona could bought Messi back,en,20220801T17 03 42 000Z,Twitter Web App,,0,0,0
1554150890432593921,1389948569466011649,amitttrmfc Post selfi took yesterday Messi ,en,20220801T17 03 41 000Z,Twitter Web App,,0,0,0
1554150874297106434,1482811695462498308,Metzo13MS I stop becoming Messi fan d day things 1 take team europa n want leave 2 smash kid phone innocent fan 3 leave d stadium d end match bks substitute u 4 tell d media ur d greatest u 5 rape accusations,en,20220801T17 03 37 000Z,Twitter Android,,0,0,0
1554150806424788992,274827537,This insane honestly club that’s supposed mudded streets saying Messi may come back ,en,20220801T17 03 21 000Z,Twitter iPhone,,0,0,0
1554150793644716032,1477992856635596802,LethalBoyce6 old Ronaldos bossing serie age Messi ghosting ligue 1 toty,en,20220801T17 03 18 000Z,Twitter Android,,0,0,0
1554150779707179010,1482811695462498308,Sporf I stop becoming Messi fan d day things 1 take team europa n want leave 2 smash kid phone innocent fan 3 leave d stadium d end match bks substitute u 4 tell d media ur d greatest u 5 rape accusations,en,20220801T17 03 15 000Z,Twitter Android,,0,0,0
1554150750036660226,3272036610,15ucl AnkurMessi Messi last season wasn’t great tho ratiooooooooo,en,20220801T17 03 08 000Z,Twitter iPhone,,0,12,0
1554150743510323206,1482811695462498308,RoyNemer I stop becoming Messi fan d day things 1 take team europa n want leave 2 smash kid phone innocent fan 3 leave d stadium d end match bks substitute u 4 tell d media ur d greatest u 5 rape accusations,en,20220801T17 03 06 000Z,Twitter Android,,0,0,0
1554150742889377793,1433467907141369858,"RonaldoW7 assist proper assist came messi bg deflection,and 1 goal penalty,messi better player field,the whole game,if watched full wouldn't said this,but came seeing scorecard,",en,20220801T17 03 06 000Z,Twitter Web App,,0,14,0
1554150725005021184,1127188739632111616,"""Messi can't perform outside Barca"" ",en,20220801T17 03 02 000Z,Twitter Android,,0,0,0
1554150721712422912,1489291346909319170,"Madrid fans narcissists, what’s business Barcelona fans support Messi PSG What’s business support Pep City I hope yall understand life isn’t black amp white, I hope find happiness without sooo self centered ",en,20220801T17 03 01 000Z,Twitter iPhone,,17,35,5
1554150707070205955,1482811695462498308,RoyNemer I stop becoming Messi fan d day things 1 take team europa n want leave 2 smash kid phone innocent fan 3 leave d stadium d end match bks substitute u 4 tell d media ur d greatest u 5 rape accusations,en,20220801T17 02 57 000Z,Twitter Android,,0,0,0
1554150704192815105,971586956,0xMessi Gorgeous,en,20220801T17 02 57 000Z,Twitter Web App,,0,1,0
1554150684932685824,1115325099006136320,scleary52 loganpinedaa ESPNFC logan guy point I think it’s time accept Messi better always been,en,20220801T17 02 52 000Z,Twitter iPhone,,0,1,0
